dataset,image_path,text
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00951.png,من الخارج، ولم يكونوا طارئين عليها من أمة غريبة  فهم إذ
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00952.png,عرب مثل غيرهم، و لغات العرب هيّ لغات عربية، وإن اختلفت وتباينت،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00953.png,وحكمنا هذا ينطبق على النبط أيضا وعلى من كان على شاكلتهم، عدهم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00954.png,علماء النسب والتاريخ واللغة والأخبار من غير العرب، وأبعدوهم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00955.png,العرب والعربية،فقد كان أولئك وهؤلاء عرباً أيضاً، مثل عرب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00956.png,اليمن المذكورين ومثل ثمود والصفويين واللحيانيين،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00957.png,لهم لهجاتهم الخاصة ؛ وإن تأثروا بالإرمية وكتبوا بها، فقد تكلم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00958.png,وسترد في بحثنا عن تاريخ الجاهلية أسماء قبائل عربية كثيرة عديدة لا عهد
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00959.png,الشك في أصل بعض القبائل المذكورة في كتب اليهود أو في مؤلفات
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00960.png,"الكتبة ""الكلاسيكيين"" على اعتبار أفها أخطأت في إدخالها"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00961.png,في جماعة العرب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00962.png,العرب الذين تعارف العلماء الإسلاميون على اعتبارهم عرباً، فمنحوهم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00963.png,شهادة العروبة، بحسب طريقتهم في تقسيمهم إلى طبقات، وفي
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00964.png,وضعهم في أشجار نسب ومخططات؛ والعرب المجهولين الذين لم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00965.png,يمنحوا هذه الشهادة بل حرموا منها، ونص على إخراجهم من العرب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00966.png,كالنبط على ما ذكرت، والعرب المجهولين كل الجهل الذين لم يكن للمسلمين
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00967.png,علم ما بهم،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00968.png,سئل أحد علماء العربية عن لسان حمير، فقال: ما لسان حمير وأقاصي اليمن
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00969.png,من عروبة غيرهم ممن كان يتكلم بلسان آخر مخالف للساننا، بل عدوهم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00970.png,من صميم العرب ومن لبّها، ونحن هنا لا نستطيع إن ننكر على الأقوام
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00971.png,أما حدها الغربي، فارض الحضر في بلاد الشام  وتدخل في العربية بادية فلسطين و
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00972.png,طور سيناء إلى شواطئ النيل  وقد أطلق بعض الكتاب اليونان على الأرضين الواقعة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00973.png,"شرق ال ، أي الخابور اسم  كما أدخل ""هيرودوتس"" أرض طور سيناء إلى شواطئ"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00974.png,"نهر النيل في ""العربية"" أي بلاد العرب"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00975.png,أما الآن، وقد عرفنا لفظة عرب، و كيف تحددت، وتطورت،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00976.png,أرى لزاماً علينا الدخول في صلب موضوعنا وهو تاريخ العرب،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00977.png,مبتدئين بمقدمة عن الجاهية وعن المواود التي استقينا منها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00978.png,أخبارها،  ثم بمقدمات عن جزيرة العرب وعن صبيعتها وعن
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00979.png,الساميين وعقليتهم وعن العقلية العربية، تليها بحوث
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00980.png,في أنساب العرب، ثم ندخل بعد ذلك في التاريخ السياسي للعرب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00981.png,ولما كان الإسلام أعظم حادث نجم على الإطلاق في تاريخ
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00982.png,العرب، أخرجهم من بلادهم إلى بلاد أخرى واسعة فسيحة،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00983.png,"أيام عرفت ب ""الجاهلية""، وبداية عهد عرف ب ""الإسلام"""
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00984.png,"الجاهلي""، أو ""تأريخ الجاهلية""، وان يذهبوا إلى إن العرب"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00985.png,أميوّن، عبدة أصنام
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00986.png,"و ""الجاهلية"" اصطلاح مستحدث، ظهر بظهور الإسلام، وقد أطلق"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00987.png,على حال قبل الإسلام تمييزا وتفريقاً لها عن الحالة التي صار عليها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00988.png,الموجودة بعد ظهور أحداث تزلزلها وتتمكن منها، وذلك لتمييزها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00989.png,أغلب الكتابات الجاهلية التي عثر عليها هي و للأسف في أمور شخصية،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00990.png,ولذلك انحصرت فوائدها في نواح معينة، في مثل الدراسات اللغوية، وأقلها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00991.png,النصوص التي تتعرض لحالة العرب للسياسية، أو الأحوال الاجتماعية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00992.png,أو العلمية @ أو الدينية أو النواحي
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00993.png,بل حتى النصوص العربية الجنوبية التي عثر عليها حتى الآن، عثر
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00994.png,أفادتنا مع ذلك، فائدة كبيرة في تدوين تاريخ العرب الجنوبيين
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00995.png,والكتابات المؤرخة قليلة  هذا أمر يؤسف عليه، إذ يكون المؤرخ في حيرة من أمره في
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00996.png,والكتابات المؤرخة بهذه الطريقة، وان كانت أحسن حالاً من الكتابات
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00997.png,أو إنها كانت تتبدل بتبدل الرجال  والرأي الغالب هو إنها وضعت في وضع يلائم المواسم وأوقات
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00998.png,قامت فيها الدولة الحميرية -على رأي بعض  العلماء- فأخذ الحميريون يؤرخون بهذا
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00999.png,الحادث، و اعتدوه مبدأً لتقويمهم  وقد درسه المستشرقون، فوجدوه يقابل
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01000.png,ومن النصوص المؤرخة، نص تأريخه سنة385 من سني التقويم الحميري  وإذا ذهبنا
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01001.png,"سبأ وذو ريدان و ابنه ""شمر يهرعش""  وللملك ""ياسر يهنعم"" نص آخر"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01002.png,"ولما أراد الملك ""شرحبيل يعفر بن أبي كرب أسد"" ""ملك"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01003.png,السدّ و إصلاحه في عام 657 الحميري،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01004.png,هذا، وإن مما يلاحظ على الكتابات العربية الجنوبية أن التي ترجع منها إلى العهود القديمة من
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01005.png,تاًريخ جنوب بلاد العرب، قليلة  وكذلك الكتابات التي ترجع إلى العصور الحميرية المتأخرة،أي
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01006.png,القريبة المتصلة بالإسلام  ولذلك أصبحت أكثر الكتابات التي عثر عليها حتى الآن من العهود
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01007.png,الوسطى المحصورة بن أقسم عهد من عهود تأريخ اليمن
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01008.png,"ثم ذكر أنهم أرخوا أيضاً بما كان يقع لديهم من أحدا جسيمة في نظرهم، مثل ""نار صوان""، وهي نار"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01009.png,كانت تظهر ببعض الحرار من أقاصي بلاد اليمن، ومثل الحروب التي وقعت بين القبائل والأيام
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01010.png,وقد ذكر المسعودي أن قدوم أصحاب الفيل مكة، كان يوم الأحد لسبع عشرة ليلة خلت من المحرم
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01011.png,"أوله حجة العدد ""حجة الغدر""، ولسنة أربعين من ملك كسرى أنوشروان"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01012.png,ولم يشر المسعودي إلى العرب الذين أرخوا بالتقويم المذكور،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01013.png,على ما فيها من خطأ- أهمية كبيرة، لأنها وردت فيها أخبار تاريخية وجغرافية كبيرة الخطورة،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01014.png,ووردت فيها أسماء قبائل عربية كثيرة لولاها لم نعرف عنها شيئا: وقد استقى مؤلفوها وأصحابها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01015.png,معارفهم من الرجال الذين اشتركوا في الحملات التي أرسلها اليونان أو الرومان إلى بلاد العرب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01016.png,ومن السياح الذين اختلطوا بقبائل بلاد العرب ، ولا سيما في بلاد الأنباط، من التجار وأصحاب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01017.png,"وأقصد بالكتب "" الكلاسيكية"" الكتب اليونانية واللاتينية"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01018.png,أو الرومان إلى بلاد العرب
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01019.png,"وبرى بعض الباحثين أن ما ذكره ""بطلميوس"" عن حضرموت يشير إلى أن"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01020.png,والموارد المذكورة كثيرة، منها مصنفات في التاريخ،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01021.png,البلدان والرحلات والجغرافيا وفي موضوعات أخرى عديدة، هي وإن كانت
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_01022.png,في أمور لا تعد من صميم التاريخ، إلا أنها مورد من الموارد التي يجب
